year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_recovered,total_recovered,new_death,total_death,case_foreign,case_prison,case_walkin,case_new_prev,case_new_diff,death_new_prev,death_new_diff
2022,17,มุกดาหาร,316,5574,316,5572,0,0,4,34,,,,,,,
2022,17,ยะลา,90,9074,89,9060,0,0,4,65,,,,,,,
2022,17,ยโสธร,996,10171,996,10168,0,0,1,21,,,,,,,
2022,17,ร้อยเอ็ด,2391,32622,2391,32618,0,0,26,150,,,,,,,
2022,17,ระนอง,227,9120,227,9065,0,0,2,22,,,,,,,
2022,17,ระยอง,1304,36035,1304,36008,0,0,7,101,,,,,,,
2022,17,ราชบุรี,1298,35651,1298,35650,0,0,23,123,,,,,,,
2022,17,ลพบุรี,591,13446,591,13442,0,0,13,144,,,,,,,
2022,17,ลำปาง,218,8278,218,8276,0,0,7,50,,,,,,,
2022,17,ลำพูน,5,950,5,949,0,0,3,6,,,,,,,
2022,17,ศรีสะเกษ,3187,24783,3187,24773,0,0,28,139,,,,,,,
2022,17,สกลนคร,1674,16021,1674,16019,0,0,28,80,,,,,,,
2022,17,สงขลา,910,30237,908,30116,0,0,13,103,,,,,,,
2022,17,สตูล,121,9665,121,9652,0,0,2,68,,,,,,,
2022,17,สมุทรปราการ,3487,89170,3435,88688,0,0,19,204,,,,,,,
2022,17,สมุทรสงคราม,254,12606,254,12606,0,0,4,41,,,,,,,
2022,17,สมุทรสาคร,1729,49689,1729,49688,0,0,6,119,,,,,,,
2022,17,สระบุรี,343,17475,343,17472,0,0,15,98,,,,,,,
2022,17,สระแก้ว,810,15322,771,14823,0,0,3,62,,,,,,,
2022,17,สิงห์บุรี,506,6184,506,6183,0,0,12,37,,,,,,,
2022,17,สุพรรณบุรี,1319,27768,1319,27763,0,0,15,106,,,,,,,
2022,17,สุราษฎร์ธานี,435,18105,435,17498,0,0,9,108,,,,,,,
2022,17,สุรินทร์,1890,24893,1890,24875,0,0,5,64,,,,,,,
2022,17,สุโขทัย,874,12830,874,12828,0,0,17,100,,,,,,,
2022,17,หนองคาย,1481,18892,1401,18795,0,0,11,47,,,,,,,
2022,17,หนองบัวลำภู,586,8914,586,8914,0,0,16,44,,,,,,,
2022,17,อ่างทอง,911,12450,911,12450,0,0,6,33,,,,,,,
2022,17,อำนาจเจริญ,527,5627,527,5623,0,0,2,20,,,,,,,
2022,17,อุดรธานี,1355,23655,1355,23632,0,0,19,104,,,,,,,
2022,17,อุตรดิตถ์,265,6919,265,6918,0,0,7,47,,,,,,,
2022,17,อุทัยธานี,782,7269,782,7269,0,0,15,42,,,,,,,
2022,17,อุบลราชธานี,2203,31134,2203,31116,0,0,29,199,,,,,,,
2022,17,เชียงราย,162,4394,162,4359,0,0,11,92,,,,,,,
2022,17,เชียงใหม่,981,29750,980,29681,0,0,25,156,,,,,,,
2022,17,เพชรบุรี,677,17139,677,17117,0,0,11,61,,,,,,,
2022,17,เพชรบูรณ์,536,10044,536,10041,0,0,5,42,,,,,,,
2022,17,เลย,1039,13482,1039,13481,0,0,18,78,,,,,,,
2022,17,แพร่,837,8042,837,8038,0,0,3,40,,,,,,,
2022,17,แม่ฮ่องสอน,90,2184,90,2184,0,0,0,32,,,,,,,
2022,17,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,18,กระบี่,178,11658,175,11387,0,0,0,87,,,,,,,
2022,18,กรุงเทพมหานคร,11555,290078,11531,288186,0,0,16,897,,,,,,,
2022,18,กาญจนบุรี,802,23201,802,23151,0,0,8,142,,,,,,,
2022,18,กาฬสินธุ์,550,19405,550,19403,0,0,4,126,,,,,,,
2022,18,กำแพงเพชร,411,14816,411,14813,0,0,6,90,,,,,,,
2022,18,ขอนแก่น,1044,44859,1044,44837,0,0,6,87,,,,,,,
2022,18,จันทบุรี,485,16686,485,16672,0,0,0,40,,,,,,,
2022,18,ฉะเชิงเทรา,952,35520,952,35515,0,0,4,71,,,,,,,
2022,18,ชลบุรี,2083,100204,2036,98547,0,0,9,289,,,,,,,
2022,18,ชัยนาท,36,3738,36,3738,0,0,0,4,,,,,,,
2022,18,ชัยภูมิ,537,16762,537,16761,0,0,2,44,,,,,,,
2022,18,ชุมพร,179,12021,179,12021,0,0,0,61,,,,,,,
2022,18,ตรัง,117,9347,117,9340,0,0,1,65,,,,,,,
2022,18,ตราด,212,7256,210,7141,0,0,2,82,,,,,,,
2022,18,ตาก,197,10660,197,10539,0,0,3,67,,,,,,,
2022,18,ทั้งประเทศ,51744,1928882,51534,1912585,79418,2001925,311,7216,210,84,51070,45511,6233,376,-65
2022,18,นครนายก,183,10249,183,10249,0,0,2,48,,,,,,,
2022,18,นครปฐม,1071,40073,1071,40073,0,0,9,132,,,,,,,
2022,18,นครพนม,457,10416,457,10415,0,0,3,29,,,,,,,
2022,18,นครราชสีมา,996,41523,995,41519,0,0,15,200,,,,,,,
2022,18,นครศรีธรรมราช,1137,71705,1137,71704,0,0,11,161,,,,,,,
2022,18,นครสวรรค์,516,19548,516,19541,0,0,3,96,,,,,,,
2022,18,นนทบุรี,1647,63655,1647,63634,0,0,6,44,,,,,,,
2022,18,นราธิวาส,66,7331,66,7322,0,0,0,21,,,,,,,
2022,18,น่าน,284,10399,284,10396,0,0,2,15,,,,,,,
2022,18,บึงกาฬ,469,8720,469,8716,0,0,0,17,,,,,,,
2022,18,บุรีรัมย์,1684,40389,1684,40383,0,0,3,79,,,,,,,
2022,18,ปทุมธานี,801,37244,801,37233,0,0,6,165,,,,,,,
2022,18,ประจวบคีรีขันธ์,489,20275,489,19924,0,0,3,78,,,,,,,
2022,18,ปราจีนบุรี,560,21575,560,21572,0,0,3,69,,,,,,,
2022,18,ปัตตานี,96,10431,89,10390,0,0,0,73,,,,,,,
2022,18,พระนครศรีอยุธยา,647,32234,647,32234,0,0,2,76,,,,,,,
2022,18,พะเยา,204,5327,204,5327,0,0,2,34,,,,,,,
2022,18,พังงา,276,9634,268,9259,0,0,0,31,,,,,,,
2022,18,พัทลุง,437,21739,437,21739,0,0,0,95,,,,,,,
2022,18,พิจิตร,137,5010,137,5010,0,0,4,64,,,,,,,
2022,18,พิษณุโลก,483,17145,483,17145,0,0,2,70,,,,,,,
2022,18,ภูเก็ต,448,50881,369,41781,0,0,2,112,,,,,,,
2022,18,มหาสารคาม,636,22922,636,22915,0,0,7,70,,,,,,,
2022,18,มุกดาหาร,158,5732,158,5730,0,0,0,34,,,,,,,
2022,18,ยะลา,78,9152,78,9138,0,0,0,65,,,,,,,
2022,18,ยโสธร,331,10502,331,10499,0,0,6,28,,,,,,,
2022,18,ร้อยเอ็ด,1132,33754,1132,33750,0,0,6,157,,,,,,,
2022,18,ระนอง,206,9326,206,9271,0,0,2,24,,,,,,,
2022,18,ระยอง,828,36863,828,36836,0,0,3,110,,,,,,,
2022,18,ราชบุรี,631,36282,631,36281,0,0,7,134,,,,,,,
2022,18,ลพบุรี,270,13716,270,13712,0,0,9,153,,,,,,,
2022,18,ลำปาง,239,8517,239,8515,0,0,5,57,,,,,,,
2022,18,ลำพูน,0,950,0,949,0,0,3,10,,,,,,,
2022,18,ศรีสะเกษ,1309,26092,1309,26082,0,0,9,152,,,,,,,
2022,18,สกลนคร,662,16683,662,16681,0,0,9,92,,,,,,,
2022,18,สงขลา,653,30890,651,30767,0,0,6,109,,,,,,,
2022,18,สตูล,83,9748,83,9735,0,0,1,69,,,,,,,
2022,18,สมุทรปราการ,1829,90999,1825,90513,0,0,6,210,,,,,,,
2022,18,สมุทรสงคราม,162,12768,162,12768,0,0,1,42,,,,,,,
2022,18,สมุทรสาคร,1121,50810,1121,50809,0,0,5,124,,,,,,,
2022,18,สระบุรี,213,17688,213,17685,0,0,5,104,,,,,,,
2022,18,สระแก้ว,482,15804,468,15291,0,0,2,66,,,,,,,
2022,18,สิงห์บุรี,314,6498,314,6497,0,0,3,40,,,,,,,
2022,18,สุพรรณบุรี,599,28367,599,28362,0,0,5,111,,,,,,,
2022,18,สุราษฎร์ธานี,272,18377,271,17769,0,0,6,116,,,,,,,
2022,18,สุรินทร์,927,25820,927,25802,0,0,5,69,,,,,,,
2022,18,สุโขทัย,399,13229,399,13227,0,0,4,106,,,,,,,
2022,18,หนองคาย,593,19485,575,19370,0,0,5,52,,,,,,,
2022,18,หนองบัวลำภู,357,9271,357,9271,0,0,4,48,,,,,,,
2022,18,อ่างทอง,481,12931,481,12931,0,0,2,36,,,,,,,
2022,18,อำนาจเจริญ,201,5828,201,5824,0,0,0,21,,,,,,,
2022,18,อุดรธานี,762,24417,762,24394,0,0,6,115,,,,,,,
2022,18,อุตรดิตถ์,152,7071,152,7070,0,0,9,56,,,,,,,
2022,18,อุทัยธานี,355,7624,355,7624,0,0,1,43,,,,,,,
2022,18,อุบลราชธานี,990,32124,990,32106,0,0,7,206,,,,,,,
2022,18,เชียงราย,25,4419,25,4384,0,0,4,97,,,,,,,
2022,18,เชียงใหม่,645,30395,645,30326,0,0,13,169,,,,,,,
2022,18,เพชรบุรี,303,17442,303,17420,0,0,0,61,,,,,,,
2022,18,เพชรบูรณ์,234,10278,234,10275,0,0,0,42,,,,,,,
2022,18,เลย,408,13890,408,13889,0,0,2,80,,,,,,,
2022,18,แพร่,225,8267,225,8263,0,0,1,42,,,,,,,
2022,18,แม่ฮ่องสอน,53,2237,53,2237,0,0,3,35,,,,,,,
2022,18,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,19,กระบี่,64,11722,62,11449,0,0,0,87,,,,,,,
2022,19,กรุงเทพมหานคร,12272,302350,12271,300457,0,0,32,944,,,,,,,
2022,19,กาญจนบุรี,381,23582,381,23532,0,0,3,152,,,,,,,
2022,19,กาฬสินธุ์,478,19883,478,19881,0,0,5,138,,,,,,,
2022,19,กำแพงเพชร,244,15060,244,15057,0,0,2,95,,,,,,,
2022,19,ขอนแก่น,1239,46098,1239,46076,0,0,1,93,,,,,,,
2022,19,จันทบุรี,391,17077,391,17063,0,0,0,41,,,,,,,
2022,19,ฉะเชิงเทรา,603,36123,603,36118,0,0,4,76,,,,,,,
2022,19,ชลบุรี,1072,101276,1065,99612,0,0,9,309,,,,,,,
2022,19,ชัยนาท,51,3789,51,3789,0,0,0,4,,,,,,,
2022,19,ชัยภูมิ,540,17302,540,17301,0,0,0,45,,,,,,,
2022,19,ชุมพร,75,12096,75,12096,0,0,0,61,,,,,,,
2022,19,ตรัง,34,9381,34,9374,0,0,0,65,,,,,,,
2022,19,ตราด,136,7392,136,7277,0,0,2,91,,,,,,,
2022,19,ตาก,129,10789,128,10667,0,0,2,70,,,,,,,
2022,19,ทั้งประเทศ,36414,1965296,36400,1948985,47760,2096504,278,7723,14,150,36127,29678,6736,279,-1
2022,19,นครนายก,255,10504,255,10504,0,0,1,53,,,,,,,
2022,19,นครปฐม,430,40503,430,40503,0,0,6,141,,,,,,,
2022,19,นครพนม,366,10782,366,10781,0,0,3,35,,,,,,,
2022,19,นครราชสีมา,684,42207,684,42203,0,0,11,228,,,,,,,
2022,19,นครศรีธรรมราช,313,72018,313,72017,0,0,7,171,,,,,,,
2022,19,นครสวรรค์,455,20003,455,19996,0,0,4,104,,,,,,,
2022,19,นนทบุรี,611,64266,610,64244,0,0,5,51,,,,,,,
2022,19,นราธิวาส,48,7379,48,7370,0,0,0,23,,,,,,,
2022,19,น่าน,140,10539,140,10536,0,0,0,16,,,,,,,
2022,19,บึงกาฬ,171,8891,171,8887,0,0,0,18,,,,,,,
2022,19,บุรีรัมย์,1127,41516,1127,41510,0,0,2,82,,,,,,,
2022,19,ปทุมธานี,419,37663,419,37652,0,0,2,168,,,,,,,
2022,19,ประจวบคีรีขันธ์,240,20515,240,20164,0,0,4,85,,,,,,,
2022,19,ปราจีนบุรี,309,21884,309,21881,0,0,4,74,,,,,,,
2022,19,ปัตตานี,57,10488,57,10447,0,0,0,73,,,,,,,
2022,19,พระนครศรีอยุธยา,542,32776,542,32776,0,0,1,80,,,,,,,
2022,19,พะเยา,94,5421,94,5421,0,0,5,41,,,,,,,
2022,19,พังงา,36,9670,36,9295,0,0,0,31,,,,,,,
2022,19,พัทลุง,168,21907,168,21907,0,0,0,95,,,,,,,
2022,19,พิจิตร,90,5100,90,5100,0,0,2,66,,,,,,,
2022,19,พิษณุโลก,311,17456,311,17456,0,0,3,73,,,,,,,
2022,19,ภูเก็ต,192,51073,192,41973,0,0,2,115,,,,,,,
2022,19,มหาสารคาม,717,23639,717,23632,0,0,9,79,,,,,,,
2022,19,มุกดาหาร,95,5827,95,5825,0,0,0,35,,,,,,,
2022,19,ยะลา,35,9187,35,9173,0,0,0,65,,,,,,,
2022,19,ยโสธร,318,10820,318,10817,0,0,5,35,,,,,,,
2022,19,ร้อยเอ็ด,908,34662,908,34658,0,0,14,178,,,,,,,
2022,19,ระนอง,84,9410,84,9355,0,0,0,24,,,,,,,
2022,19,ระยอง,321,37184,320,37156,0,0,8,118,,,,,,,
2022,19,ราชบุรี,231,36513,231,36512,0,0,3,141,,,,,,,
2022,19,ลพบุรี,182,13898,182,13894,0,0,8,164,,,,,,,
2022,19,ลำปาง,0,8517,0,8515,0,0,1,67,,,,,,,
2022,19,ลำพูน,6,956,6,955,0,0,4,15,,,,,,,
2022,19,ศรีสะเกษ,311,26403,311,26393,0,0,8,171,,,,,,,
2022,19,สกลนคร,491,17174,491,17172,0,0,7,100,,,,,,,
2022,19,สงขลา,170,31060,170,30937,0,0,2,113,,,,,,,
2022,19,สตูล,39,9787,39,9774,0,0,1,71,,,,,,,
2022,19,สมุทรปราการ,967,91966,967,91480,0,0,7,219,,,,,,,
2022,19,สมุทรสงคราม,80,12848,80,12848,0,0,2,45,,,,,,,
2022,19,สมุทรสาคร,452,51262,452,51261,0,0,0,125,,,,,,,
2022,19,สระบุรี,132,17820,132,17817,0,0,8,114,,,,,,,
2022,19,สระแก้ว,246,16050,245,15536,0,0,1,70,,,,,,,
2022,19,สิงห์บุรี,166,6664,166,6663,0,0,2,42,,,,,,,
2022,19,สุพรรณบุรี,446,28813,446,28808,0,0,7,122,,,,,,,
2022,19,สุราษฎร์ธานี,126,18503,126,17895,0,0,2,119,,,,,,,
2022,19,สุรินทร์,936,26756,936,26738,0,0,2,74,,,,,,,
2022,19,สุโขทัย,245,13474,245,13472,0,0,6,116,,,,,,,
2022,19,หนองคาย,294,19779,294,19664,0,0,1,56,,,,,,,
2022,19,หนองบัวลำภู,367,9638,367,9638,0,0,8,56,,,,,,,
2022,19,อ่างทอง,292,13223,292,13223,0,0,1,38,,,,,,,
2022,19,อำนาจเจริญ,215,6043,215,6039,0,0,1,22,,,,,,,
2022,19,อุดรธานี,384,24801,384,24778,0,0,2,126,,,,,,,
2022,19,อุตรดิตถ์,91,7162,91,7161,0,0,1,57,,,,,,,
2022,19,อุทัยธานี,287,7911,287,7911,0,0,1,48,,,,,,,
2022,19,อุบลราชธานี,931,33055,931,33037,0,0,6,222,,,,,,,
2022,19,เชียงราย,39,4458,39,4423,0,0,2,105,,,,,,,
2022,19,เชียงใหม่,299,30694,299,30625,0,0,16,197,,,,,,,
2022,19,เพชรบุรี,202,17644,202,17622,0,0,2,64,,,,,,,
2022,19,เพชรบูรณ์,158,10436,158,10433,0,0,4,50,,,,,,,
2022,19,เลย,298,14188,298,14187,0,0,3,86,,,,,,,
2022,19,แพร่,45,8312,45,8308,0,0,0,42,,,,,,,
2022,19,แม่ฮ่องสอน,41,2278,41,2278,0,0,1,38,,,,,,,
2022,19,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,21,กระบี่,43,11843,43,11568,0,0,0,87,,,,,,,
2022,21,กรุงเทพมหานคร,12603,329326,12603,327433,0,0,18,990,,,,,,,
2022,21,กาญจนบุรี,202,24068,202,24018,0,0,0,155,,,,,,,
2022,21,กาฬสินธุ์,451,20847,451,20845,0,0,2,146,,,,,,,
2022,21,กำแพงเพชร,183,15399,183,15396,0,0,5,107,,,,,,,
2022,21,ขอนแก่น,794,48014,794,47992,0,0,7,107,,,,,,,
2022,21,จันทบุรี,338,17830,338,17816,0,0,1,45,,,,,,,
2022,21,ฉะเชิงเทรา,341,36908,341,36903,0,0,3,82,,,,,,,
2022,21,ชลบุรี,731,102942,720,101257,0,0,4,324,,,,,,,
2022,21,ชัยนาท,25,3856,25,3856,0,0,0,4,,,,,,,
2022,21,ชัยภูมิ,487,18312,487,18311,0,0,0,45,,,,,,,
2022,21,ชุมพร,92,12290,92,12290,0,0,0,62,,,,,,,
2022,21,ตรัง,27,9464,27,9457,0,0,0,65,,,,,,,
2022,21,ตราด,137,7674,137,7559,0,0,1,94,,,,,,,
2022,21,ตาก,103,11004,103,10882,0,0,0,70,,,,,,,
2022,21,ทั้งประเทศ,32244,2036543,32232,2020207,43752,2193823,233,8250,12,45,32112,33133,-889,232,1
2022,21,นครนายก,137,10769,137,10769,0,0,1,60,,,,,,,
2022,21,นครปฐม,213,41100,213,41100,0,0,5,146,,,,,,,
2022,21,นครพนม,528,11813,528,11812,0,0,6,42,,,,,,,
2022,21,นครราชสีมา,480,43253,480,43249,0,0,14,255,,,,,,,
2022,21,นครศรีธรรมราช,337,72757,337,72756,0,0,6,185,,,,,,,
2022,21,นครสวรรค์,357,20774,357,20767,0,0,2,109,,,,,,,
2022,21,นนทบุรี,715,65583,715,65561,0,0,1,52,,,,,,,
2022,21,นราธิวาส,45,7509,45,7500,0,0,1,24,,,,,,,
2022,21,น่าน,90,10763,90,10760,0,0,2,23,,,,,,,
2022,21,บึงกาฬ,155,9233,155,9229,0,0,0,18,,,,,,,
2022,21,บุรีรัมย์,1027,43829,1027,43823,0,0,2,87,,,,,,,
2022,21,ปทุมธานี,376,38468,376,38457,0,0,1,171,,,,,,,
2022,21,ประจวบคีรีขันธ์,224,21048,224,20697,0,0,2,91,,,,,,,
2022,21,ปราจีนบุรี,253,22467,252,22463,0,0,4,82,,,,,,,
2022,21,ปัตตานี,51,10610,51,10569,0,0,1,74,,,,,,,
2022,21,พระนครศรีอยุธยา,141,33322,141,33322,0,0,3,85,,,,,,,
2022,21,พะเยา,54,5575,54,5575,0,0,3,46,,,,,,,
2022,21,พังงา,6,9700,6,9325,0,0,0,31,,,,,,,
2022,21,พัทลุง,135,22193,135,22193,0,0,0,95,,,,,,,
2022,21,พิจิตร,115,5347,115,5347,0,0,0,67,,,,,,,
2022,21,พิษณุโลก,307,18104,307,18104,0,0,3,76,,,,,,,
2022,21,ภูเก็ต,107,51375,107,42275,0,0,1,116,,,,,,,
2022,21,มหาสารคาม,493,24824,493,24817,0,0,5,86,,,,,,,
2022,21,มุกดาหาร,142,6131,142,6129,0,0,0,36,,,,,,,
2022,21,ยะลา,39,9275,39,9261,0,0,0,66,,,,,,,
2022,21,ยโสธร,441,11862,441,11859,0,0,12,55,,,,,,,
2022,21,ร้อยเอ็ด,502,35919,502,35915,0,0,11,199,,,,,,,
2022,21,ระนอง,37,9508,37,9453,0,0,0,24,,,,,,,
2022,21,ระยอง,275,37856,275,37827,0,0,6,131,,,,,,,
2022,21,ราชบุรี,211,36937,211,36936,0,0,5,150,,,,,,,
2022,21,ลพบุรี,219,14358,219,14354,0,0,5,172,,,,,,,
2022,21,ลำปาง,0,8517,0,8515,0,0,7,76,,,,,,,
2022,21,ลำพูน,2,965,2,964,0,0,3,19,,,,,,,
2022,21,ศรีสะเกษ,204,26870,204,26860,0,0,8,187,,,,,,,
2022,21,สกลนคร,482,18197,482,18195,0,0,2,106,,,,,,,
2022,21,สงขลา,172,31441,172,31318,0,0,1,116,,,,,,,
2022,21,สตูล,41,9870,41,9857,0,0,0,71,,,,,,,
2022,21,สมุทรปราการ,635,93443,635,92957,0,0,1,230,,,,,,,
2022,21,สมุทรสงคราม,52,12973,52,12973,0,0,4,51,,,,,,,
2022,21,สมุทรสาคร,618,52406,618,52405,0,0,0,125,,,,,,,
2022,21,สระบุรี,114,18067,114,18064,0,0,1,119,,,,,,,
2022,21,สระแก้ว,279,16622,279,16108,0,0,2,74,,,,,,,
2022,21,สิงห์บุรี,45,6832,45,6831,0,0,1,44,,,,,,,
2022,21,สุพรรณบุรี,435,29762,435,29757,0,0,5,128,,,,,,,
2022,21,สุราษฎร์ธานี,148,18831,148,18223,0,0,1,121,,,,,,,
2022,21,สุรินทร์,726,28912,726,28894,0,0,4,86,,,,,,,
2022,21,สุโขทัย,215,13957,215,13955,0,0,2,123,,,,,,,
2022,21,หนองคาย,250,20272,250,20157,0,0,0,63,,,,,,,
2022,21,หนองบัวลำภู,151,9942,151,9942,0,0,4,64,,,,,,,
2022,21,อ่างทอง,293,13794,293,13794,0,0,2,43,,,,,,,
2022,21,อำนาจเจริญ,252,6546,252,6542,0,0,0,24,,,,,,,
2022,21,อุดรธานี,466,25621,466,25598,0,0,4,147,,,,,,,
2022,21,อุตรดิตถ์,86,7354,86,7353,0,0,3,61,,,,,,,
2022,21,อุทัยธานี,279,8510,279,8510,0,0,4,63,,,,,,,
2022,21,อุบลราชธานี,535,34612,535,34594,0,0,5,239,,,,,,,
2022,21,เชียงราย,42,4538,42,4503,0,0,2,110,,,,,,,
2022,21,เชียงใหม่,221,31207,221,31138,0,0,6,213,,,,,,,
2022,21,เพชรบุรี,226,18101,226,18079,0,0,3,71,,,,,,,
2022,21,เพชรบูรณ์,173,10855,173,10852,0,0,2,52,,,,,,,
2022,21,เลย,286,14782,286,14781,0,0,9,103,,,,,,,
2022,21,แพร่,31,8387,31,8383,0,0,4,46,,,,,,,
2022,21,แม่ฮ่องสอน,16,2318,16,2318,0,0,0,38,,,,,,,
2022,21,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,22,กระบี่,157,12000,153,11721,0,0,0,87,,,,,,,
2022,22,กรุงเทพมหานคร,15317,344643,15313,342746,0,0,16,1006,,,,,,,
2022,22,กาญจนบุรี,546,24614,546,24564,0,0,1,156,,,,,,,
2022,22,กาฬสินธุ์,668,21515,668,21513,0,0,1,147,,,,,,,
2022,22,กำแพงเพชร,309,15708,309,15705,0,0,3,110,,,,,,,
2022,22,ขอนแก่น,1025,49039,1025,49017,0,0,4,111,,,,,,,
2022,22,จันทบุรี,435,18265,435,18251,0,0,1,46,,,,,,,
2022,22,ฉะเชิงเทรา,790,37698,790,37693,0,0,2,84,,,,,,,
2022,22,ชลบุรี,1702,104644,1686,102943,0,0,3,327,,,,,,,
2022,22,ชัยนาท,89,3945,89,3945,0,0,2,6,,,,,,,
2022,22,ชัยภูมิ,409,18721,409,18720,0,0,3,48,,,,,,,
2022,22,ชุมพร,208,12498,208,12498,0,0,1,63,,,,,,,
2022,22,ตรัง,50,9514,50,9507,0,0,0,65,,,,,,,
2022,22,ตราด,273,7947,269,7828,0,0,2,96,,,,,,,
2022,22,ตาก,197,11201,193,11075,0,0,0,70,,,,,,,
2022,22,ทั้งประเทศ,48810,2085353,48715,2068922,37041,2230864,195,8445,95,110,48305,26045,22765,203,-8
2022,22,นครนายก,399,11168,399,11168,0,0,2,62,,,,,,,
2022,22,นครปฐม,665,41765,665,41765,0,0,3,149,,,,,,,
2022,22,นครพนม,476,12289,476,12288,0,0,6,48,,,,,,,
2022,22,นครราชสีมา,589,43842,589,43838,0,0,13,268,,,,,,,
2022,22,นครศรีธรรมราช,908,73665,908,73664,0,0,0,185,,,,,,,
2022,22,นครสวรรค์,494,21268,494,21261,0,0,3,112,,,,,,,
2022,22,นนทบุรี,1065,66648,1065,66626,0,0,2,54,,,,,,,
2022,22,นราธิวาส,96,7605,96,7596,0,0,0,24,,,,,,,
2022,22,น่าน,312,11075,312,11072,0,0,1,24,,,,,,,
2022,22,บึงกาฬ,187,9420,187,9416,0,0,0,18,,,,,,,
2022,22,บุรีรัมย์,1092,44921,1092,44915,0,0,1,88,,,,,,,
2022,22,ปทุมธานี,591,39059,591,39048,0,0,1,172,,,,,,,
2022,22,ประจวบคีรีขันธ์,510,21558,510,21207,0,0,0,91,,,,,,,
2022,22,ปราจีนบุรี,424,22891,424,22887,0,0,1,83,,,,,,,
2022,22,ปัตตานี,75,10685,75,10644,0,0,1,75,,,,,,,
